job_key,duplicate_key,job_title,company,location,source,score,match_percent,fit_category,target_track,recommended_resume,resume_fit_level,resume_fit_score,resume_suggestions,missing_or_watch_skills,interview_focus,job_intelligence_summary,why_this_fits,resume_focus,job_intelligence_interview_focus,potential_concerns,suggested_next_action,location_status,company_bonus,company_watchlist_category,target_strength,recommendation,apply_priority,application_status,application_stage,application_date,resume_used,cover_letter_used,recruiter_name,recruiter_email,interview_date,salary,follow_up_date,last_updated,apply_url,source_email_url,job_link,notes,match_reasons,email_subject,email_date
"job|business analyst, commercial operations|ideas|minnesota","job|business analyst, commercial operations|ideas|minnesota","Business Analyst, Commercial Operations",IDeaS,"Bloomington, MN, United States",Google Job Alert,90,90,Excellent Match,Business Analyst,Business Analyst Resume,Strong Resume Fit,90,"Use the Business Analyst resume | Highlight requirements gathering, stakeholder communication, and dashboard work | Connect analytics projects to business decisions",None flagged,Requirements gathering | Stakeholder communication | Data storytelling | Process improvement,"Business Analyst, Commercial Operations at IDeaS is a excellent match for the Business Analyst track. Aligns with business analysis, requirements gathering, and data storytelling goals Good opportunity to connect projects to business decision-making Matches preferred location/work arrangement","Aligns with business analysis, requirements gathering, and data storytelling goals | Good opportunity to connect projects to business decision-making | Matches preferred location/work arrangement","Use Business Analyst Resume. Focus on: Use the Business Analyst resume | Highlight requirements gathering, stakeholder communication, and dashboard work | Connect analytics projects to business decisions",Requirements gathering | Stakeholder communication | Data storytelling | Process improvement,No major concerns flagged by current rules,Prioritize for application,Preferred,0,,Strong Target,Apply Now,Apply within 24 hours,Not Applied,Not Applied,,Business Analyst Resume,No,,,,,,2026-06-27,,https://mail.google.com/mail/u/0/#inbox/19efb9d8243663e9,https://mail.google.com/mail/u/0/#inbox/19efb9d8243663e9,,"business analyst, analyst, operations, Minnesota location","10 new jobs for ""business analyst jobs mn"" - Jun 24",2026-06-24
"job|salesforce administrator, us (remote)|frontendnode production up railway app|india","job|salesforce administrator, us (remote)|frontendnode production up railway app|india","Salesforce Administrator, US (Remote)",frontendnode-production.up.railway.app,India,Google Job Alert,90,90,Excellent Match,Salesforce / CRM,Salesforce Resume,Strong Resume Fit,90,"Lead with Salesforce Administrator certification | Highlight Flow Builder, reports, dashboards, and CRM process improvement | Mention hands-on Salesforce project work and business problem solving",None flagged,Salesforce security model | Flow Builder examples | Reports and dashboards | Business requirements gathering,"Salesforce Administrator, US (Remote) at frontendnode-production.up.railway.app is a excellent match for the Salesforce / CRM track. Aligns with Salesforce Administrator and CRM career goals Good opportunity to discuss Salesforce projects, dashboards, and automation","Aligns with Salesforce Administrator and CRM career goals | Good opportunity to discuss Salesforce projects, dashboards, and automation","Use Salesforce Resume. Focus on: Lead with Salesforce Administrator certification | Highlight Flow Builder, reports, dashboards, and CRM process improvement | Mention hands-on Salesforce project work and business problem solving",Salesforce security model | Flow Builder examples | Reports and dashboards | Business requirements gathering,Location appears outside the target area,Prioritize for application,Outside Target Area,0,,Strong Target,Apply Now,Apply within 24 hours,Not Applied,Not Applied,,Salesforce Resume,No,,,,,,2026-06-27,,https://mail.google.com/mail/u/0/#inbox/19efae1e769b27f4,https://mail.google.com/mail/u/0/#inbox/19efae1e769b27f4,,"salesforce administrator, salesforce admin, salesforce, Remote, Outside target location","10 new jobs for ""salesforce admin jobs remote "" - Jun 24",2026-06-24
job|salesforce administrator /remote/|frontendnode production up railway app|mexico,job|salesforce administrator /remote/|frontendnode production up railway app|mexico,Salesforce Administrator /Remote/,frontendnode-production.up.railway.app,Mexico,Google Job Alert,90,90,Excellent Match,Salesforce / CRM,Salesforce Resume,Strong Resume Fit,90,"Lead with Salesforce Administrator certification | Highlight Flow Builder, reports, dashboards, and CRM process improvement | Mention hands-on Salesforce project work and business problem solving",None flagged,Salesforce security model | Flow Builder examples | Reports and dashboards | Business requirements gathering,"Salesforce Administrator /Remote/ at frontendnode-production.up.railway.app is a excellent match for the Salesforce / CRM track. Aligns with Salesforce Administrator and CRM career goals Good opportunity to discuss Salesforce projects, dashboards, and automation","Aligns with Salesforce Administrator and CRM career goals | Good opportunity to discuss Salesforce projects, dashboards, and automation","Use Salesforce Resume. Focus on: Lead with Salesforce Administrator certification | Highlight Flow Builder, reports, dashboards, and CRM process improvement | Mention hands-on Salesforce project work and business problem solving",Salesforce security model | Flow Builder examples | Reports and dashboards | Business requirements gathering,Location appears outside the target area,Prioritize for application,Outside Target Area,0,,Strong Target,Apply Now,Apply within 24 hours,Not Applied,Not Applied,,Salesforce Resume,No,,,,,,2026-06-27,,https://mail.google.com/mail/u/0/#inbox/19efae1e769b27f4,https://mail.google.com/mail/u/0/#inbox/19efae1e769b27f4,,"salesforce administrator, salesforce admin, salesforce, Remote, Outside target location","10 new jobs for ""salesforce admin jobs remote "" - Jun 24",2026-06-24
job|salesforce administrator (remote eligible)|frontendnode production up railway app|us,job|salesforce administrator (remote eligible)|frontendnode production up railway app|us,Salesforce Administrator (Remote Eligible),frontendnode-production.up.railway.app,Australia,Google Job Alert,90,90,Excellent Match,Salesforce / CRM,Salesforce Resume,Strong Resume Fit,90,"Lead with Salesforce Administrator certification | Highlight Flow Builder, reports, dashboards, and CRM process improvement | Mention hands-on Salesforce project work and business problem solving",None flagged,Salesforce security model | Flow Builder examples | Reports and dashboards | Business requirements gathering,"Salesforce Administrator (Remote Eligible) at frontendnode-production.up.railway.app is a excellent match for the Salesforce / CRM track. Aligns with Salesforce Administrator and CRM career goals Good opportunity to discuss Salesforce projects, dashboards, and automation","Aligns with Salesforce Administrator and CRM career goals | Good opportunity to discuss Salesforce projects, dashboards, and automation","Use Salesforce Resume. Focus on: Lead with Salesforce Administrator certification | Highlight Flow Builder, reports, dashboards, and CRM process improvement | Mention hands-on Salesforce project work and business problem solving",Salesforce security model | Flow Builder examples | Reports and dashboards | Business requirements gathering,Location appears outside the target area,Prioritize for application,Outside Target Area,0,,Strong Target,Apply Now,Apply within 24 hours,Not Applied,Not Applied,,Salesforce Resume,No,,,,,,2026-06-27,,https://mail.google.com/mail/u/0/#inbox/19efae1e769b27f4,https://mail.google.com/mail/u/0/#inbox/19efae1e769b27f4,,"salesforce administrator, salesforce admin, salesforce, Remote, Outside target location","10 new jobs for ""salesforce admin jobs remote "" - Jun 24",2026-06-24
job|salesforce administrator (remote)|frontendnode production up railway app|us,job|salesforce administrator (remote)|frontendnode production up railway app|us,Salesforce Administrator (Remote),frontendnode-production.up.railway.app,Australia,Google Job Alert,90,90,Excellent Match,Salesforce / CRM,Salesforce Resume,Strong Resume Fit,90,"Lead with Salesforce Administrator certification | Highlight Flow Builder, reports, dashboards, and CRM process improvement | Mention hands-on Salesforce project work and business problem solving",None flagged,Salesforce security model | Flow Builder examples | Reports and dashboards | Business requirements gathering,"Salesforce Administrator (Remote) at frontendnode-production.up.railway.app is a excellent match for the Salesforce / CRM track. Aligns with Salesforce Administrator and CRM career goals Good opportunity to discuss Salesforce projects, dashboards, and automation","Aligns with Salesforce Administrator and CRM career goals | Good opportunity to discuss Salesforce projects, dashboards, and automation","Use Salesforce Resume. Focus on: Lead with Salesforce Administrator certification | Highlight Flow Builder, reports, dashboards, and CRM process improvement | Mention hands-on Salesforce project work and business problem solving",Salesforce security model | Flow Builder examples | Reports and dashboards | Business requirements gathering,Location appears outside the target area,Prioritize for application,Outside Target Area,0,,Strong Target,Apply Now,Apply within 24 hours,Not Applied,Not Applied,,Salesforce Resume,No,,,,,,2026-06-27,,https://mail.google.com/mail/u/0/#inbox/19efae1e769b27f4,https://mail.google.com/mail/u/0/#inbox/19efae1e769b27f4,,"salesforce administrator, salesforce admin, salesforce, Remote, Outside target location","10 new jobs for ""salesforce admin jobs remote "" - Jun 24",2026-06-24
job|[remote] salesforce administrator i|frontendnode production up railway app|netherlands,job|[remote] salesforce administrator i|frontendnode production up railway app|netherlands,[Remote] Salesforce Administrator I,frontendnode-production.up.railway.app,Netherlands,Google Job Alert,90,90,Excellent Match,Salesforce / CRM,Salesforce Resume,Strong Resume Fit,90,"Lead with Salesforce Administrator certification | Highlight Flow Builder, reports, dashboards, and CRM process improvement | Mention hands-on Salesforce project work and business problem solving",None flagged,Salesforce security model | Flow Builder examples | Reports and dashboards | Business requirements gathering,"[Remote] Salesforce Administrator I at frontendnode-production.up.railway.app is a excellent match for the Salesforce / CRM track. Aligns with Salesforce Administrator and CRM career goals Good opportunity to discuss Salesforce projects, dashboards, and automation","Aligns with Salesforce Administrator and CRM career goals | Good opportunity to discuss Salesforce projects, dashboards, and automation","Use Salesforce Resume. Focus on: Lead with Salesforce Administrator certification | Highlight Flow Builder, reports, dashboards, and CRM process improvement | Mention hands-on Salesforce project work and business problem solving",Salesforce security model | Flow Builder examples | Reports and dashboards | Business requirements gathering,Location appears outside the target area,Prioritize for application,Outside Target Area,0,,Strong Target,Apply Now,Apply within 24 hours,Not Applied,Not Applied,,Salesforce Resume,No,,,,,,2026-06-27,,https://mail.google.com/mail/u/0/#inbox/19efad915c658861,https://mail.google.com/mail/u/0/#inbox/19efad915c658861,,"salesforce administrator, salesforce admin, salesforce, Remote, Outside target location","10 new jobs for ""salesforce administrator remote"" - Jun 24",2026-06-24
job|[remote] salesforce administrator|frontendnode production up railway app|indonesia,job|[remote] salesforce administrator|frontendnode production up railway app|indonesia,[Remote] Salesforce Administrator,frontendnode-production.up.railway.app,Indonesia,Google Job Alert,90,90,Excellent Match,Salesforce / CRM,Salesforce Resume,Strong Resume Fit,90,"Lead with Salesforce Administrator certification | Highlight Flow Builder, reports, dashboards, and CRM process improvement | Mention hands-on Salesforce project work and business problem solving",None flagged,Salesforce security model | Flow Builder examples | Reports and dashboards | Business requirements gathering,"[Remote] Salesforce Administrator at frontendnode-production.up.railway.app is a excellent match for the Salesforce / CRM track. Aligns with Salesforce Administrator and CRM career goals Good opportunity to discuss Salesforce projects, dashboards, and automation","Aligns with Salesforce Administrator and CRM career goals | Good opportunity to discuss Salesforce projects, dashboards, and automation","Use Salesforce Resume. Focus on: Lead with Salesforce Administrator certification | Highlight Flow Builder, reports, dashboards, and CRM process improvement | Mention hands-on Salesforce project work and business problem solving",Salesforce security model | Flow Builder examples | Reports and dashboards | Business requirements gathering,Location appears outside the target area,Prioritize for application,Outside Target Area,0,,Strong Target,Apply Now,Apply within 24 hours,Not Applied,Not Applied,,Salesforce Resume,No,,,,,,2026-06-27,,https://mail.google.com/mail/u/0/#inbox/19efad915c658861,https://mail.google.com/mail/u/0/#inbox/19efad915c658861,,"salesforce administrator, salesforce admin, salesforce, Remote, Outside target location","10 new jobs for ""salesforce administrator remote"" - Jun 24",2026-06-24
job|[remote] salesforce administrator|frontendnode production up railway app|nigeria,job|[remote] salesforce administrator|frontendnode production up railway app|nigeria,[Remote] Salesforce Administrator,frontendnode-production.up.railway.app,Nigeria,Google Job Alert,90,90,Excellent Match,Salesforce / CRM,Salesforce Resume,Strong Resume Fit,90,"Lead with Salesforce Administrator certification | Highlight Flow Builder, reports, dashboards, and CRM process improvement | Mention hands-on Salesforce project work and business problem solving",None flagged,Salesforce security model | Flow Builder examples | Reports and dashboards | Business requirements gathering,"[Remote] Salesforce Administrator at frontendnode-production.up.railway.app is a excellent match for the Salesforce / CRM track. Aligns with Salesforce Administrator and CRM career goals Good opportunity to discuss Salesforce projects, dashboards, and automation","Aligns with Salesforce Administrator and CRM career goals | Good opportunity to discuss Salesforce projects, dashboards, and automation","Use Salesforce Resume. Focus on: Lead with Salesforce Administrator certification | Highlight Flow Builder, reports, dashboards, and CRM process improvement | Mention hands-on Salesforce project work and business problem solving",Salesforce security model | Flow Builder examples | Reports and dashboards | Business requirements gathering,Location appears outside the target area,Prioritize for application,Outside Target Area,0,,Strong Target,Apply Now,Apply within 24 hours,Not Applied,Not Applied,,Salesforce Resume,No,,,,,,2026-06-27,,https://mail.google.com/mail/u/0/#inbox/19efad915c658861,https://mail.google.com/mail/u/0/#inbox/19efad915c658861,,"salesforce administrator, salesforce admin, salesforce, Remote, Outside target location","10 new jobs for ""salesforce administrator remote"" - Jun 24",2026-06-24
job|[remote] salesforce administrator|frontendnode production up railway app|canada,job|[remote] salesforce administrator|frontendnode production up railway app|canada,[Remote] Salesforce Administrator,frontendnode-production.up.railway.app,Canada,Google Job Alert,90,90,Excellent Match,Salesforce / CRM,Salesforce Resume,Strong Resume Fit,90,"Lead with Salesforce Administrator certification | Highlight Flow Builder, reports, dashboards, and CRM process improvement | Mention hands-on Salesforce project work and business problem solving",None flagged,Salesforce security model | Flow Builder examples | Reports and dashboards | Business requirements gathering,"[Remote] Salesforce Administrator at frontendnode-production.up.railway.app is a excellent match for the Salesforce / CRM track. Aligns with Salesforce Administrator and CRM career goals Good opportunity to discuss Salesforce projects, dashboards, and automation","Aligns with Salesforce Administrator and CRM career goals | Good opportunity to discuss Salesforce projects, dashboards, and automation","Use Salesforce Resume. Focus on: Lead with Salesforce Administrator certification | Highlight Flow Builder, reports, dashboards, and CRM process improvement | Mention hands-on Salesforce project work and business problem solving",Salesforce security model | Flow Builder examples | Reports and dashboards | Business requirements gathering,Location appears outside the target area,Prioritize for application,Outside Target Area,0,,Strong Target,Apply Now,Apply within 24 hours,Not Applied,Not Applied,,Salesforce Resume,No,,,,,,2026-06-27,,https://mail.google.com/mail/u/0/#inbox/19efad915c658861,https://mail.google.com/mail/u/0/#inbox/19efad915c658861,,"salesforce administrator, salesforce admin, salesforce, Remote, Outside target location","10 new jobs for ""salesforce administrator remote"" - Jun 24",2026-06-24
job|salesforce administrator - work from home|frontendnode production up railway app|south korea,job|salesforce administrator - work from home|frontendnode production up railway app|south korea,Salesforce Administrator - Work From Home,frontendnode-production.up.railway.app,South Korea,Google Job Alert,90,90,Excellent Match,Salesforce / CRM,Salesforce Resume,Strong Resume Fit,90,"Lead with Salesforce Administrator certification | Highlight Flow Builder, reports, dashboards, and CRM process improvement | Mention hands-on Salesforce project work and business problem solving",None flagged,Salesforce security model | Flow Builder examples | Reports and dashboards | Business requirements gathering,"Salesforce Administrator - Work From Home at frontendnode-production.up.railway.app is a excellent match for the Salesforce / CRM track. Aligns with Salesforce Administrator and CRM career goals Good opportunity to discuss Salesforce projects, dashboards, and automation","Aligns with Salesforce Administrator and CRM career goals | Good opportunity to discuss Salesforce projects, dashboards, and automation","Use Salesforce Resume. Focus on: Lead with Salesforce Administrator certification | Highlight Flow Builder, reports, dashboards, and CRM process improvement | Mention hands-on Salesforce project work and business problem solving",Salesforce security model | Flow Builder examples | Reports and dashboards | Business requirements gathering,Location appears outside the target area,Prioritize for application,Outside Target Area,0,,Strong Target,Apply Now,Apply within 24 hours,Not Applied,Not Applied,,Salesforce Resume,No,,,,,,2026-06-27,,https://mail.google.com/mail/u/0/#inbox/19efad915c658861,https://mail.google.com/mail/u/0/#inbox/19efad915c658861,,"salesforce administrator, salesforce admin, salesforce, Remote, Outside target location","10 new jobs for ""salesforce administrator remote"" - Jun 24",2026-06-24
job|[remote] salesforce administrator|frontendnode production up railway app|us,job|[remote] salesforce administrator|frontendnode production up railway app|us,[Remote] Salesforce Administrator,frontendnode-production.up.railway.app,Australia,Google Job Alert,90,90,Excellent Match,Salesforce / CRM,Salesforce Resume,Strong Resume Fit,90,"Lead with Salesforce Administrator certification | Highlight Flow Builder, reports, dashboards, and CRM process improvement | Mention hands-on Salesforce project work and business problem solving",None flagged,Salesforce security model | Flow Builder examples | Reports and dashboards | Business requirements gathering,"[Remote] Salesforce Administrator at frontendnode-production.up.railway.app is a excellent match for the Salesforce / CRM track. Aligns with Salesforce Administrator and CRM career goals Good opportunity to discuss Salesforce projects, dashboards, and automation","Aligns with Salesforce Administrator and CRM career goals | Good opportunity to discuss Salesforce projects, dashboards, and automation","Use Salesforce Resume. Focus on: Lead with Salesforce Administrator certification | Highlight Flow Builder, reports, dashboards, and CRM process improvement | Mention hands-on Salesforce project work and business problem solving",Salesforce security model | Flow Builder examples | Reports and dashboards | Business requirements gathering,Location appears outside the target area,Prioritize for application,Outside Target Area,0,,Strong Target,Apply Now,Apply within 24 hours,Not Applied,Not Applied,,Salesforce Resume,No,,,,,,2026-06-27,,https://mail.google.com/mail/u/0/#inbox/19efad915c658861,https://mail.google.com/mail/u/0/#inbox/19efad915c658861,,"salesforce administrator, salesforce admin, salesforce, Remote, Outside target location","10 new jobs for ""salesforce administrator remote"" - Jun 24",2026-06-24
"job|sr. salesforce administrator, remote - est|frontendnode production up railway app|japan","job|sr. salesforce administrator, remote - est|frontendnode production up railway app|japan","Sr. Salesforce Administrator, Remote - EST",frontendnode-production.up.railway.app,Japan,Google Job Alert,90,90,Excellent Match,Salesforce / CRM,Salesforce Resume,Strong Resume Fit,90,"Lead with Salesforce Administrator certification | Highlight Flow Builder, reports, dashboards, and CRM process improvement | Mention hands-on Salesforce project work and business problem solving",None flagged,Salesforce security model | Flow Builder examples | Reports and dashboards | Business requirements gathering,"Sr. Salesforce Administrator, Remote - EST at frontendnode-production.up.railway.app is a excellent match for the Salesforce / CRM track. Aligns with Salesforce Administrator and CRM career goals Good opportunity to discuss Salesforce projects, dashboards, and automation","Aligns with Salesforce Administrator and CRM career goals | Good opportunity to discuss Salesforce projects, dashboards, and automation","Use Salesforce Resume. Focus on: Lead with Salesforce Administrator certification | Highlight Flow Builder, reports, dashboards, and CRM process improvement | Mention hands-on Salesforce project work and business problem solving",Salesforce security model | Flow Builder examples | Reports and dashboards | Business requirements gathering,Location appears outside the target area,Prioritize for application,Outside Target Area,0,,Strong Target,Apply Now,Apply within 24 hours,Not Applied,Not Applied,,Salesforce Resume,No,,,,,,2026-06-27,,https://mail.google.com/mail/u/0/#inbox/19efad915c658861,https://mail.google.com/mail/u/0/#inbox/19efad915c658861,,"salesforce administrator, salesforce admin, salesforce, Remote, Outside target location","10 new jobs for ""salesforce administrator remote"" - Jun 24",2026-06-24
"job|senior salesforce administrator (remote, us)|frontendnode production up railway app|united kingdom","job|senior salesforce administrator (remote, us)|frontendnode production up railway app|united kingdom","Senior Salesforce Administrator (Remote, US)",frontendnode-production.up.railway.app,United Kingdom,Google Job Alert,90,90,Excellent Match,Salesforce / CRM,Salesforce Resume,Strong Resume Fit,90,"Lead with Salesforce Administrator certification | Highlight Flow Builder, reports, dashboards, and CRM process improvement | Mention hands-on Salesforce project work and business problem solving",None flagged,Salesforce security model | Flow Builder examples | Reports and dashboards | Business requirements gathering,"Senior Salesforce Administrator (Remote, US) at frontendnode-production.up.railway.app is a excellent match for the Salesforce / CRM track. Aligns with Salesforce Administrator and CRM career goals Good opportunity to discuss Salesforce projects, dashboards, and automation","Aligns with Salesforce Administrator and CRM career goals | Good opportunity to discuss Salesforce projects, dashboards, and automation","Use Salesforce Resume. Focus on: Lead with Salesforce Administrator certification | Highlight Flow Builder, reports, dashboards, and CRM process improvement | Mention hands-on Salesforce project work and business problem solving",Salesforce security model | Flow Builder examples | Reports and dashboards | Business requirements gathering,Location appears outside the target area,Prioritize for application,Outside Target Area,0,,Strong Target,Apply Now,Apply within 24 hours,Not Applied,Not Applied,,Salesforce Resume,No,,,,,,2026-06-27,,https://mail.google.com/mail/u/0/#inbox/19efad915c658861,https://mail.google.com/mail/u/0/#inbox/19efad915c658861,,"salesforce administrator, salesforce admin, salesforce, Remote, Outside target location","10 new jobs for ""salesforce administrator remote"" - Jun 24",2026-06-24
job|operations analyst m365|old republic title|minnesota,job|operations analyst m365|old republic title|minnesota,Operations Analyst M365,Old Republic Title,"Minnetonka, MN",LinkedIn,85,85,Strong Match,Salesforce / CRM,Salesforce Resume,Possible Resume Fit,85,"Lead with Salesforce Administrator certification | Highlight Flow Builder, reports, dashboards, and CRM process improvement | Mention hands-on Salesforce project work and business problem solving",None flagged,Salesforce security model | Flow Builder examples | Reports and dashboards | Business requirements gathering,"Operations Analyst M365 at Old Republic Title is a strong match for the Salesforce / CRM track. Aligns with Salesforce Administrator and CRM career goals Good opportunity to discuss Salesforce projects, dashboards, and automation Matches preferred location/work arrangement","Aligns with Salesforce Administrator and CRM career goals | Good opportunity to discuss Salesforce projects, dashboards, and automation | Matches preferred location/work arrangement","Use Salesforce Resume. Focus on: Lead with Salesforce Administrator certification | Highlight Flow Builder, reports, dashboards, and CRM process improvement | Mention hands-on Salesforce project work and business problem solving",Salesforce security model | Flow Builder examples | Reports and dashboards | Business requirements gathering,No major concerns flagged by current rules,Review soon and compare against current application goals,Preferred,0,,Strong Target,High Priority,Apply this week,Not Applied,Not Applied,,Salesforce Resume,No,,,,,,2026-06-27,"https://www.linkedin.com/comm/jobs/search?keywords=Operations+Analyst&distance=25&geoId=103039849&f_TPR=a1782271527-&f_SAL=&sortBy=R&origin=JOB_ALERT_EMAIL&originToLandingJobPostings=4422466630,4423969859,4432876459,4423933705,4429820744,4432539436&lipi=urn%3Ali%3Apage%3Aemail_email_job_alert_digest_01%3BUC%2B%2FalNSTpeHiWu0hjmiQg%3D%3D&midToken=AQEueGkJOVadGg&midSig=0lbeqGpOSikIk1&trk=eml-email_job_alert_digest_01-primary_job_list-0-header_ssid_15854420924_fmid_e8kqnz~mqvwdri0~34&trkEmail=eml-email_job_alert_digest_01-primary_job_list-0-header_ssid_15854420924_fmid_e8kqnz~mqvwdri0~34-null-e8kqnz~mqvwdri0~34-null-null&eid=e8kqnz-mqvwdri0-34&otpToken=MWEwMzFlZTkxMTJmYzljM2I1MjQwNGVkNGUxY2UyYjc4OWM5ZDk0NzkwYTc4NzYxNzljMzA2Njk0NjUyNTVmMWY3ZGZiMThiNzBkNmNmODg3OThlM2IzMzYwNjZiMTY4ZGYwNDA4NWIyYzNlZThkNGJmZTMsMSwx",https://mail.google.com/mail/u/0/#inbox/19f0778ffe6b7e0d,"https://www.linkedin.com/comm/jobs/search?keywords=Operations+Analyst&distance=25&geoId=103039849&f_TPR=a1782271527-&f_SAL=&sortBy=R&origin=JOB_ALERT_EMAIL&originToLandingJobPostings=4422466630,4423969859,4432876459,4423933705,4429820744,4432539436&lipi=urn%3Ali%3Apage%3Aemail_email_job_alert_digest_01%3BUC%2B%2FalNSTpeHiWu0hjmiQg%3D%3D&midToken=AQEueGkJOVadGg&midSig=0lbeqGpOSikIk1&trk=eml-email_job_alert_digest_01-primary_job_list-0-header_ssid_15854420924_fmid_e8kqnz~mqvwdri0~34&trkEmail=eml-email_job_alert_digest_01-primary_job_list-0-header_ssid_15854420924_fmid_e8kqnz~mqvwdri0~34-null-e8kqnz~mqvwdri0~34-null-null&eid=e8kqnz-mqvwdri0-34&otpToken=MWEwMzFlZTkxMTJmYzljM2I1MjQwNGVkNGUxY2UyYjc4OWM5ZDk0NzkwYTc4NzYxNzljMzA2Njk0NjUyNTVmMWY3ZGZiMThiNzBkNmNmODg3OThlM2IzMzYwNjZiMTY4ZGYwNDA4NWIyYzNlZThkNGJmZTMsMSwx",,"analyst, operations analyst, operations, Minnesota location",Salesforce Business Systems Analyst at Daikin Applied Americas,2026-06-27
"job|area sales strategy business analyst, rhythm solutions|boston scientific|minnesota","job|area sales strategy business analyst, rhythm solutions|boston scientific|minnesota","Area Sales Strategy Business Analyst, Rhythm Solutions",Boston Scientific,"Arden Hills, MN",LinkedIn,85,85,Strong Match,Business Analyst,Business Analyst Resume,Possible Resume Fit,85,"Use the Business Analyst resume | Highlight requirements gathering, stakeholder communication, and dashboard work | Connect analytics projects to business decisions",None flagged,Requirements gathering | Stakeholder communication | Data storytelling | Process improvement,"Area Sales Strategy Business Analyst, Rhythm Solutions at Boston Scientific is a strong match for the Business Analyst track. Aligns with business analysis, requirements gathering, and data storytelling goals Good opportunity to connect projects to business decision-making Matches preferred location/work arrangement Company is flagged as Target Company","Aligns with business analysis, requirements gathering, and data storytelling goals | Good opportunity to connect projects to business decision-making | Matches preferred location/work arrangement | Company is flagged as Target Company","Use Business Analyst Resume. Focus on: Use the Business Analyst resume | Highlight requirements gathering, stakeholder communication, and dashboard work | Connect analytics projects to business decisions",Requirements gathering | Stakeholder communication | Data storytelling | Process improvement,No major concerns flagged by current rules,Review soon and compare against current application goals,Preferred,15,Target Company,Strong Target,High Priority,Apply this week,Not Applied,Not Applied,,Business Analyst Resume,No,,,,,,2026-06-27,"https://www.linkedin.com/comm/jobs/search?keywords=Sales+Operations+Analyst&distance=25&geoId=103039849&f_TPR=a1782278256-&sortBy=R&origin=JOB_ALERT_EMAIL&originToLandingJobPostings=4432821790,4432538035&lipi=urn%3Ali%3Apage%3Aemail_email_job_alert_digest_01%3BAZhsc3cgQuC9PX6dMq%2BJjw%3D%3D&midToken=AQEueGkJOVadGg&midSig=3QVxD6vpwGksk1&trk=eml-email_job_alert_digest_01-primary_job_list-0-header_ssid_15746490908_fmid_e8kqnz~mqvjitaq~9c&trkEmail=eml-email_job_alert_digest_01-primary_job_list-0-header_ssid_15746490908_fmid_e8kqnz~mqvjitaq~9c-null-e8kqnz~mqvjitaq~9c-null-null&eid=e8kqnz-mqvjitaq-9c&otpToken=MWEwMzFlZTkxMTJmYzljM2I1MjQwNGVkNGUxY2UyYjU4YWNmZDk0Mjk4YTc4YjYxNzljMzA2Njk0NjUyNTVmMWY3ZGY5MDk2NzFlMWU4ZjIwMzkwYWFmMjBiMWE3NWI5ZWZkNGViMTZiZjFlOWVjNDgwMzksMSwx",https://mail.google.com/mail/u/0/#inbox/19f062f5619365e8,"https://www.linkedin.com/comm/jobs/search?keywords=Sales+Operations+Analyst&distance=25&geoId=103039849&f_TPR=a1782278256-&sortBy=R&origin=JOB_ALERT_EMAIL&originToLandingJobPostings=4432821790,4432538035&lipi=urn%3Ali%3Apage%3Aemail_email_job_alert_digest_01%3BAZhsc3cgQuC9PX6dMq%2BJjw%3D%3D&midToken=AQEueGkJOVadGg&midSig=3QVxD6vpwGksk1&trk=eml-email_job_alert_digest_01-primary_job_list-0-header_ssid_15746490908_fmid_e8kqnz~mqvjitaq~9c&trkEmail=eml-email_job_alert_digest_01-primary_job_list-0-header_ssid_15746490908_fmid_e8kqnz~mqvjitaq~9c-null-e8kqnz~mqvjitaq~9c-null-null&eid=e8kqnz-mqvjitaq-9c&otpToken=MWEwMzFlZTkxMTJmYzljM2I1MjQwNGVkNGUxY2UyYjU4YWNmZDk0Mjk4YTc4YjYxNzljMzA2Njk0NjUyNTVmMWY3ZGY5MDk2NzFlMWU4ZjIwMzkwYWFmMjBiMWE3NWI5ZWZkNGViMTZiZjFlOWVjNDgwMzksMSwx",,"business analyst, analyst, Minnesota location, Target Company: boston scientific","Area Sales Strategy Business Analyst, Rhythm Solutions at Boston Scientific",2026-06-26
